408211,42,26
408555,10,21
408635,8,18
408813,12,27
409042,10,21
409363,8,18
409649,10,21
410048,8,18
410187,28,22
410227,10,21
410657,11,23
410706,10,21
410779,8,18
411201,10,21
411369,28,22
411460,8,18
411483,19,6
411707,10,21
411982,36,26
412183,8,18
412213,10,21
412357,28,22
412535,3,8
412648,12,27
412709,10,21
412925,8,18
413244,10,21
413699,8,18
413741,10,21
414078,19,6
414178,10,21
414247,3,8
414445,8,18
414488,3,8
414598,3,8
414729,10,21
414750,3,8
414860,6,22
414906,3,8
414961,19,6
414992,6,13
415045,41,31
415058,8,18
415086,13,28
415090,3,8
415110,6,13
415171,6,13
415244,8,18
415280,6,13
415282,10,21
415464,25,15
415534,6,13
415630,6,13
415714,6,22
415734,6,13
415761,9,20
415773,19,6
415824,6,13
415908,6,13
415940,28,22
416015,6,13
416045,6,13
416071,6,13
416130,6,13
416210,20,11
416238,6,13
416353,8,18
416383,11,23
416508,6,13
416537,19,6
416660,3,8
416667,6,13
416831,4,9
416888,8,18
416988,6,13
417286,10,21
417404,11,23
417465,8,18
417599,10,21
417719,6,13
417761,6,13
417800,28,22
417856,6,13
417966,6,13
418034,10,21
418098,8,18
418131,20,11
418138,6,13
418226,28,22
418249,6,13
418479,10,21
418519,6,13
418648,28,22
418814,8,18
418983,10,21
419122,8,18
419249,9,20
419356,10,21
419481,11,23
419615,8,18
419852,10,21
419929,20,11
420297,10,21
420301,28,22
420382,8,18
420748,10,21
420819,7,15
421023,8,18
421161,10,21
421252,6,13
421416,3,8
421607,10,21
421683,8,18
421879,3,8
422034,3,8
422050,10,21
422063,28,22
422277,19,6
422314,20,11
422390,8,18
422431,3,8
422495,28,22
422579,10,21
422641,3,8
422998,42,26
423032,28,22
423045,10,21
423069,12,27
423093,8,18
423168,19,6
423385,20,11
423416,11,23
423538,10,21
423582,7,15
423620,28,22
423783,8,18
423832,42,26
423874,3,8
423940,36,26
424049,10,21
424078,28,22
424098,42,26
424441,8,18
424500,10,21
425057,10,21
425106,8,18
425471,28,22
425531,10,21
425765,8,18
425852,42,26
426021,10,21
426321,28,22
426440,8,18
426450,10,21
426571,3,8
426755,36,26
426911,28,22
426959,10,21
427127,8,18
427454,10,21
427500,19,6
427878,8,18
427980,28,22
428053,10,21
428374,20,11
428488,3,8
428528,8,18
428605,10,21
428670,42,26
428721,3,8
428799,28,22
428817,7,15
429135,10,21
429213,8,18
429262,3,8
429620,42,26
429647,10,21
429757,42,26
429907,8,18
429977,28,22
430128,10,21
430458,3,8
430580,8,18
430642,10,21
430899,42,26
431162,10,21
431210,8,18
431524,20,11
431530,3,8
431554,3,8
431702,10,21
431893,8,18
432204,10,21
432272,20,11
432489,3,8
432549,8,18
432677,10,21
433064,42,26
433106,42,26
433109,28,22
433186,8,18
433202,10,21
433598,3,8
433660,10,21
433680,42,26
433808,8,18
434092,10,21
434129,28,22
434328,3,8
434340,7,15
434520,8,18
434598,28,22
434633,10,21
435000,19,6
435115,10,21
435182,8,18
435391,28,22
435594,10,21
435646,7,15
435663,42,26
435915,8,18
436114,10,21
436283,28,22
436581,10,21
436599,8,18
436676,6,13
436732,28,22
437060,10,21
437379,8,18
437475,20,11
437509,10,21
437721,28,22
437993,10,21
438100,8,18
438321,3,8
438342,20,11
438442,10,21
438466,42,26
438564,19,6
438567,3,8
438663,20,11
438781,3,8
438842,8,18
438869,10,21
438940,42,26
439253,42,26
439297,10,21
439593,8,18
439755,10,21
440118,28,22
440209,10,21
440314,8,18
440705,10,21
440938,28,22
441087,8,18
441207,10,21
441547,28,22
441578,3,8
441657,10,21
441716,11,23
441757,8,18
441978,19,6
442138,10,21
442256,20,11
442267,28,22
442398,42,26
442466,42,26
442517,8,18
442604,10,21
443064,10,21
443220,11,23
443237,8,18
443343,7,15
443462,28,22
443527,10,21
443965,8,18
444023,10,21
444453,30,24
444467,10,21
444692,8,18
444895,20,11
445004,10,21
445041,20,11
445173,28,22
445454,8,18
445485,10,21
445645,11,23
445748,42,26
445826,42,26
445894,42,26
445903,28,22
446027,10,21
446221,8,18
446343,19,6
446569,10,21
446922,8,18
447000,10,21
447013,28,22
447306,11,23
447544,10,21
447675,8,18
447713,45,15
447997,10,21
448041,7,15
448402,45,15
448453,8,18
448476,10,21
448878,28,22
448954,20,11
449041,10,21
449203,8,18
449434,28,22
449438,36,26
449507,10,21
449945,8,18
450026,10,21
450557,10,21
450699,8,18
450730,36,26
450900,11,23
451072,10,21
451122,42,26
451396,8,18
451445,7,15
451584,10,21
451745,28,22
452098,10,21
452122,8,18
452494,3,8
452582,10,21
452884,8,18
453002,7,15
453019,28,22
453169,10,21
453645,8,18
453656,10,21
453662,28,22
454154,10,21
454242,3,8
454354,8,18
454603,10,21
454648,7,15
454814,42,26
454888,36,26
455072,36,26
455092,8,18
455124,10,21
455209,28,22
455395,20,11
455786,10,21
455824,7,15
455932,8,18
456281,10,21
456313,7,15
456412,3,8
456438,7,15
456697,28,22
456736,8,18
456823,20,11
456869,10,21
456892,13,28
457209,19,6
457405,10,21
457978,10,21
458004,28,22
458184,8,18
458512,10,21
458781,28,22
458938,8,18
458979,19,6
459018,10,21
459561,10,21
459694,8,18
459762,20,11
460057,10,21
460377,8,18
460616,10,21
460800,19,6
460939,7,15
460974,28,22
461071,8,18
461133,10,21
461166,20,11
461216,7,15
461579,7,15
461662,10,21
461735,28,22
461842,8,18
462213,10,21
462373,28,22
462570,8,18
462768,10,21
463203,25,15
463257,28,22
463309,8,18
463337,10,21
463504,42,26
463867,10,21
464110,8,18
464349,28,22
464395,10,21
464448,42,26
464658,3,8
464854,8,18
464975,10,21
465338,19,6
465379,28,22
465484,10,21
465629,8,18
466016,10,21
466091,20,11
466141,28,22
466365,8,18
466505,10,21
467053,8,18
467082,10,21
467234,3,8
467503,20,11
467559,25,15
467595,10,21
467630,20,11
467749,8,18
467759,36,26
468042,28,22
468087,10,21
468119,42,26
468215,42,26
468279,3,8
468371,42,26
468436,8,18
468516,28,22
468590,10,21
468626,36,26
468706,42,26
468771,36,26
469084,10,21
469146,8,18
469189,28,22
469250,20,11
469480,25,15
469593,42,26
469623,25,15
469663,28,22
469879,8,18
469994,19,6
470025,28,22
470106,10,21
470597,8,18
470610,25,15
470685,10,21
470750,28,22
470895,19,6
471208,10,21
471337,42,26
471342,8,18
471769,10,21
472070,8,18
472189,28,22
472290,10,21
472575,25,15
472648,25,15
472784,10,21
472814,8,18
473099,28,22
473191,42,26
473268,10,21
473349,28,22
473502,7,15
473626,8,18
473709,19,6
473788,10,21
473790,28,22
473830,42,26
473908,6,13
473941,28,22
473951,3,8
474006,6,13
474032,3,8
474076,3,8
474124,6,13
474272,6,13
474420,6,22
474645,6,13
474714,28,22
474732,8,18
474732,3,8
474767,6,13
474851,10,21
474865,6,13
474884,8,18
474979,6,13
475018,14,30
475111,28,22
475141,6,13
475215,3,8
475231,8,18
475303,6,13
475334,28,22
475385,19,6
475431,6,13
475439,25,15
475549,7,15
475664,6,13
475706,28,22
475726,3,8
475746,8,18
475766,11,23
475796,8,18
475837,6,13
475860,6,13
475904,6,13
476106,12,27
476159,7,15
476217,41,31
476309,6,13
476389,10,21
476751,10,21
476807,6,13
476866,6,13
476910,6,22
476933,6,13
477026,6,13
477053,4,9
477103,8,18
477136,6,13
477245,6,13
477306,28,22
477376,6,13
477430,42,26
477583,3,8
477654,42,26
477663,28,22
477766,6,13
477850,10,21
478162,6,13
478271,11,23
478274,41,31
478352,6,13
478388,13,28
478435,10,21
478528,20,11
478656,8,18
478757,10,21
478935,6,22
479097,6,13
479115,10,21
479164,7,15
479200,6,22
479213,42,26
479375,8,18
479501,10,21
479571,6,13
479667,28,22
479729,30,24
479811,42,26
479872,10,21
479885,12,27
479957,42,26
480014,6,13
480096,8,18
480306,10,21
480437,6,22
480669,10,21
480746,8,18
480804,3,8
480821,41,31
480868,42,26
481047,10,21
481057,6,22
481379,8,18
481494,10,21
481784,25,15
481948,10,21
482004,42,26
482084,8,18
482126,42,26
482348,28,22
482421,10,21
482630,6,22
482714,8,18
482791,28,22
482844,10,21
483186,19,6
483253,10,21
483398,8,18
483611,10,21
483721,7,15
483814,6,22
483977,8,18
484041,10,21
484554,7,15
484638,8,18
484666,11,23
484790,6,22
484843,10,21
484943,19,6
485164,20,11
485271,10,21
