     4.40097,    1,   26
     4.40203,    1,    7
     4.40673,    1,    7
     4.40870,    1,    7
     4.41107,    1,   26
     4.41523,    1,   26
     4.41573,    1,   26
     4.41580,    8,   22
     4.41683,    1,    7
     4.41910,    1,   26
     4.41993,    1,   26
     4.42087,    9,   30
     4.42237,    1,    7
     4.42560,   22,   30
     4.42720,    1,    7
     4.43943,    8,   22
     4.44170,    1,    7
     4.44493,    1,   26
     4.44647,    1,   26
     4.46237,    9,   30
     4.46350,    1,   26
     4.46500,    1,    7
     4.46853,    1,    7
     4.47113,    1,   26
     4.47230,    1,   26
     4.47347,    1,   26
     4.47457,   17,   25
     4.48877,   23,   31
     4.49477,    8,   22
     4.50117,    1,    2
     4.50360,    9,   30
     4.50873,    1,   26
     4.50980,    1,   26
     4.51310,    1,   26
     4.51330,   17,   25
     4.51627,    1,   26
     4.51860,    1,    7
     4.51920,    1,   26
     4.52180,    1,    7
     4.52643,    8,   22
     4.52650,    1,    2
     4.52897,    1,    2
     4.53063,    1,    7
     4.53370,    1,    2
     4.54140,    1,    2
     4.54900,    9,   30
     4.54927,   24,   31
     4.55160,    1,   26
     4.55273,    1,   26
     4.55957,    1,    7
     4.56243,    1,    7
     4.56577,   22,   30
     4.57393,    1,    7
     4.57927,   24,   31
     4.58000,    1,   26
     4.58120,    1,    7
     4.58187,    8,   22
     4.58550,    1,    7
     4.59287,    9,   30
     4.59563,    1,   26
     4.59727,    1,   26
     4.59837,    1,   26
     4.59933,    1,    7
     4.60383,    8,   22
     4.63303,    9,   30
     4.63653,    1,    7
     4.64313,    8,   22
     4.66840,    9,   30
     4.67030,    8,   22
     4.67963,   17,   25
     4.69167,    1,    2
     4.69267,    1,   26
     4.69397,    1,   26
     4.69530,    1,   26
     4.69840,   23,   31
     4.70340,    1,   26
     4.71043,   17,   25
     4.71223,    1,    2
     4.71297,    9,   30
     4.71550,    8,   22
     4.72250,    1,    2
     4.73350,   24,   31
     4.73530,    8,   22
     4.76440,    1,   26
     4.76567,    1,   26
     4.76997,    8,   22
     4.77137,    1,   26
     4.77243,    1,   26
     4.77520,    1,   26
     4.77717,    1,   26
     4.77860,    1,   26
     4.79253,    8,   22
     4.79850,    9,   30
     4.80097,    1,   26
     4.80730,   24,   31
     4.81170,    8,   22
     4.81823,    1,   26
     4.82633,    1,    7
     4.83670,   24,   31
     4.84300,    1,    2
     4.84570,    1,    7
     4.85230,    4,    8
     4.85457,    8,   22
     4.87157,    8,   22
     4.87923,    1,   26
     4.88070,    9,   30
     4.88077,    1,   26
     4.88553,    8,   22
     4.88897,    8,   22
     4.89217,    1,    2
     4.89803,    1,   26
     4.90773,    8,   22
     4.91143,    1,   26
     4.92793,    1,    2
     4.93430,    1,    2
     4.94373,    8,   22
     4.95980,    1,    7
     4.96133,    8,   22
     4.96277,    8,   22
     4.96603,    8,   22
     4.96850,    1,   26
     4.96930,    1,    7
     4.96967,    8,   22
     4.97023,   22,   30
     4.97053,    1,    7
     4.97107,    1,   26
     4.97310,    1,    2
     4.97453,    1,    7
     4.97643,    1,    7
     4.98373,   23,   31
     4.98503,    1,    2
     4.98603,    1,    7
     4.98670,    1,   26
     4.98940,    1,   26
     4.99387,    1,   26
     4.99493,    1,   26
     4.99883,    1,    7
     4.99887,    9,   30
     5.00347,    8,   22
     5.01900,    8,   22
     5.03880,    9,   30
     5.04310,    8,   22
     5.06830,    8,   22
     5.07180,    1,    2
     5.07403,   17,   25
     5.07503,    9,   30
     5.07880,    1,   26
     5.08010,    1,   26
     5.08183,    8,   22
     5.08777,    1,    7
     5.08890,    1,   26
     5.08983,    1,   26
     5.09140,    1,    7
     5.09493,    1,    7
     5.09573,    1,    2
     5.09667,    1,   26
     5.09727,    1,   26
     5.09863,    8,   22
     5.09993,    1,    2
     5.10180,    1,    2
     5.10300,    1,    7
     5.10487,    1,    7
     5.10567,    1,   26
     5.10807,    1,   26
     5.10887,    1,   26
     5.11070,    1,   26
     5.11160,    1,    7
     5.11550,    9,   30
     5.11570,    1,   26
     5.11647,    1,   26
     5.11970,   22,   30
     5.12360,    1,    7
     5.12807,   22,   30
     5.13333,    1,    2
     5.14847,    8,   22
     5.15617,    9,   30
     5.17260,    8,   22
     5.19230,    9,   30
     5.19590,    8,   22
     5.20000,    1,   26
